,Sex,AgeGroup,Year,State,DeathCount
8020,Male,60-64,2014,Sarawak,625.0
8021,Male,60-64,2014,Selangor,1354.0
8022,Male,60-64,2014,Terengganu,376.0
8023,Male,60-64,2014,W.P. Kuala Lumpur,495.0
8024,Male,60-64,2014,W.P. Labuan,18.0
8025,Male,60-64,2014,W.P. Putrajaya,10.0
8026,Male,65-69,2014,Johor,1181.0
8027,Male,65-69,2014,Kedah,811.0
8028,Male,65-69,2014,Kelantan,692.0
8029,Male,65-69,2014,Melaka,309.0
8030,Male,65-69,2014,Negeri Sembilan,397.0
8031,Male,65-69,2014,Pulau Pinang,640.0
8032,Male,65-69,2014,Pahang,633.0
8033,Male,65-69,2014,Perak,1146.0
8034,Male,65-69,2014,Perlis,102.0
8035,Male,65-69,2014,Sabah,691.0
8036,Male,65-69,2014,Sarawak,764.0
8037,Male,65-69,2014,Selangor,1495.0
8038,Male,65-69,2014,Terengganu,394.0
8039,Male,65-69,2014,W.P. Kuala Lumpur,555.0
8040,Male,65-69,2014,W.P. Labuan,12.0
8041,Male,65-69,2014,W.P. Putrajaya,8.0
8042,Male,70-74,2014,Johor,1150.0
8043,Male,70-74,2014,Kedah,823.0
8044,Male,70-74,2014,Kelantan,634.0
8045,Male,70-74,2014,Melaka,320.0
8046,Male,70-74,2014,Negeri Sembilan,375.0
8047,Male,70-74,2014,Pulau Pinang,645.0
8048,Male,70-74,2014,Pahang,567.0
8049,Male,70-74,2014,Perak,1131.0
8050,Male,70-74,2014,Perlis,126.0
8051,Male,70-74,2014,Sabah,837.0
8052,Male,70-74,2014,Sarawak,832.0
8053,Male,70-74,2014,Selangor,1293.0
8054,Male,70-74,2014,Terengganu,372.0
8055,Male,70-74,2014,W.P. Kuala Lumpur,492.0
8056,Male,70-74,2014,W.P. Labuan,11.0
8057,Male,70-74,2014,W.P. Putrajaya,9.0
8058,Male,75-79,2014,Johor,1170.0
8059,Male,75-79,2014,Kedah,935.0
8060,Male,75-79,2014,Kelantan,693.0
8061,Male,75-79,2014,Melaka,308.0
8062,Male,75-79,2014,Negeri Sembilan,441.0
8063,Male,75-79,2014,Pulau Pinang,702.0
8064,Male,75-79,2014,Pahang,594.0
8065,Male,75-79,2014,Perak,1219.0
8066,Male,75-79,2014,Perlis,115.0
8067,Male,75-79,2014,Sabah,794.0
8068,Male,75-79,2014,Sarawak,730.0
8069,Male,75-79,2014,Selangor,1394.0
8070,Male,75-79,2014,Terengganu,430.0
8071,Male,75-79,2014,W.P. Kuala Lumpur,503.0
8072,Male,75-79,2014,W.P. Labuan,19.0
8073,Male,75-79,2014,W.P. Putrajaya,5.0
8074,Male,80-84,2014,Johor,729.0
8075,Male,80-84,2014,Kedah,612.0
8076,Male,80-84,2014,Kelantan,405.0
8077,Male,80-84,2014,Melaka,223.0
8078,Male,80-84,2014,Negeri Sembilan,294.0
8079,Male,80-84,2014,Pulau Pinang,478.0
8080,Male,80-84,2014,Pahang,295.0
8081,Male,80-84,2014,Perak,802.0
8082,Male,80-84,2014,Perlis,69.0
8083,Male,80-84,2014,Sabah,558.0
8084,Male,80-84,2014,Sarawak,565.0
8085,Male,80-84,2014,Selangor,894.0
8086,Male,80-84,2014,Terengganu,203.0
8087,Male,80-84,2014,W.P. Kuala Lumpur,343.0
8088,Male,80-84,2014,W.P. Labuan,13.0
8089,Male,80-84,2014,W.P. Putrajaya,6.0
8090,Male,85+,2014,Johor,730.0
8091,Male,85+,2014,Kedah,556.0
8092,Male,85+,2014,Kelantan,545.0
8093,Male,85+,2014,Melaka,197.0
8094,Male,85+,2014,Negeri Sembilan,232.0
8095,Male,85+,2014,Pulau Pinang,452.0
8096,Male,85+,2014,Pahang,251.0
8097,Male,85+,2014,Perak,791.0
8098,Male,85+,2014,Perlis,93.0
8099,Male,85+,2014,Sabah,394.0
8100,Male,85+,2014,Sarawak,661.0
8101,Male,85+,2014,Selangor,782.0
8102,Male,85+,2014,Terengganu,243.0
8103,Male,85+,2014,W.P. Kuala Lumpur,339.0
8104,Male,85+,2014,W.P. Labuan,10.0
8105,Male,85+,2014,W.P. Putrajaya,3.0
8106,Female,Below 1,2014,Johor,155.0
8107,Female,Below 1,2014,Kedah,93.0
8108,Female,Below 1,2014,Kelantan,141.0
8109,Female,Below 1,2014,Melaka,33.0
8110,Female,Below 1,2014,Negeri Sembilan,55.0
8111,Female,Below 1,2014,Pulau Pinang,63.0
8112,Female,Below 1,2014,Pahang,84.0
8113,Female,Below 1,2014,Perak,93.0
8114,Female,Below 1,2014,Perlis,8.0
8115,Female,Below 1,2014,Sabah,281.0
8116,Female,Below 1,2014,Sarawak,96.0
8117,Female,Below 1,2014,Selangor,260.0
8118,Female,Below 1,2014,Terengganu,95.0
8119,Female,Below 1,2014,W.P. Kuala Lumpur,75.0
8120,Female,Below 1,2014,W.P. Labuan,5.0
8121,Female,Below 1,2014,W.P. Putrajaya,13.0
8122,Female,1-4,2014,Johor,45.0
8123,Female,1-4,2014,Kedah,30.0
8124,Female,1-4,2014,Kelantan,29.0
8125,Female,1-4,2014,Melaka,4.0
8126,Female,1-4,2014,Negeri Sembilan,11.0
8127,Female,1-4,2014,Pulau Pinang,15.0
8128,Female,1-4,2014,Pahang,24.0
8129,Female,1-4,2014,Perak,28.0
8130,Female,1-4,2014,Perlis,1.0
8131,Female,1-4,2014,Sabah,86.0
8132,Female,1-4,2014,Sarawak,31.0
8133,Female,1-4,2014,Selangor,52.0
8134,Female,1-4,2014,Terengganu,21.0
8135,Female,1-4,2014,W.P. Kuala Lumpur,10.0
8136,Female,1-4,2014,W.P. Labuan,0.0
8137,Female,1-4,2014,W.P. Putrajaya,3.0
8138,Female,5-9,2014,Johor,23.0
8139,Female,5-9,2014,Kedah,24.0
8140,Female,5-9,2014,Kelantan,30.0
8141,Female,5-9,2014,Melaka,6.0
8142,Female,5-9,2014,Negeri Sembilan,7.0
8143,Female,5-9,2014,Pulau Pinang,7.0
8144,Female,5-9,2014,Pahang,24.0
8145,Female,5-9,2014,Perak,14.0
8146,Female,5-9,2014,Perlis,2.0
8147,Female,5-9,2014,Sabah,41.0
8148,Female,5-9,2014,Sarawak,25.0
8149,Female,5-9,2014,Selangor,39.0
8150,Female,5-9,2014,Terengganu,8.0
8151,Female,5-9,2014,W.P. Kuala Lumpur,10.0
8152,Female,5-9,2014,W.P. Labuan,0.0
8153,Female,5-9,2014,W.P. Putrajaya,0.0
8154,Female,10-14,2014,Johor,29.0
8155,Female,10-14,2014,Kedah,19.0
8156,Female,10-14,2014,Kelantan,30.0
8157,Female,10-14,2014,Melaka,5.0
8158,Female,10-14,2014,Negeri Sembilan,12.0
8159,Female,10-14,2014,Pulau Pinang,3.0
8160,Female,10-14,2014,Pahang,20.0
8161,Female,10-14,2014,Perak,28.0
8162,Female,10-14,2014,Perlis,2.0
8163,Female,10-14,2014,Sabah,36.0
8164,Female,10-14,2014,Sarawak,25.0
8165,Female,10-14,2014,Selangor,45.0
8166,Female,10-14,2014,Terengganu,15.0
8167,Female,10-14,2014,W.P. Kuala Lumpur,7.0
8168,Female,10-14,2014,W.P. Labuan,2.0
8169,Female,10-14,2014,W.P. Putrajaya,1.0
8170,Female,15-19,2014,Johor,50.0
8171,Female,15-19,2014,Kedah,42.0
8172,Female,15-19,2014,Kelantan,41.0
8173,Female,15-19,2014,Melaka,13.0
8174,Female,15-19,2014,Negeri Sembilan,24.0
8175,Female,15-19,2014,Pulau Pinang,23.0
8176,Female,15-19,2014,Pahang,28.0
8177,Female,15-19,2014,Perak,40.0
8178,Female,15-19,2014,Perlis,3.0
8179,Female,15-19,2014,Sabah,58.0
8180,Female,15-19,2014,Sarawak,37.0
8181,Female,15-19,2014,Selangor,64.0
8182,Female,15-19,2014,Terengganu,14.0
8183,Female,15-19,2014,W.P. Kuala Lumpur,23.0
8184,Female,15-19,2014,W.P. Labuan,0.0
8185,Female,15-19,2014,W.P. Putrajaya,0.0
8186,Female,20-24,2014,Johor,76.0
8187,Female,20-24,2014,Kedah,54.0
8188,Female,20-24,2014,Kelantan,27.0
8189,Female,20-24,2014,Melaka,25.0
8190,Female,20-24,2014,Negeri Sembilan,30.0
8191,Female,20-24,2014,Pulau Pinang,26.0
8192,Female,20-24,2014,Pahang,31.0
8193,Female,20-24,2014,Perak,56.0
8194,Female,20-24,2014,Perlis,3.0
8195,Female,20-24,2014,Sabah,73.0
8196,Female,20-24,2014,Sarawak,40.0
8197,Female,20-24,2014,Selangor,79.0
8198,Female,20-24,2014,Terengganu,24.0
8199,Female,20-24,2014,W.P. Kuala Lumpur,24.0
8200,Female,20-24,2014,W.P. Labuan,1.0
8201,Female,20-24,2014,W.P. Putrajaya,4.0
8202,Female,25-29,2014,Johor,83.0
8203,Female,25-29,2014,Kedah,50.0
8204,Female,25-29,2014,Kelantan,57.0
8205,Female,25-29,2014,Melaka,26.0
8206,Female,25-29,2014,Negeri Sembilan,30.0
8207,Female,25-29,2014,Pulau Pinang,14.0
8208,Female,25-29,2014,Pahang,39.0
8209,Female,25-29,2014,Perak,56.0
8210,Female,25-29,2014,Perlis,6.0
8211,Female,25-29,2014,Sabah,116.0
8212,Female,25-29,2014,Sarawak,50.0
8213,Female,25-29,2014,Selangor,110.0
8214,Female,25-29,2014,Terengganu,35.0
8215,Female,25-29,2014,W.P. Kuala Lumpur,25.0
8216,Female,25-29,2014,W.P. Labuan,0.0
8217,Female,25-29,2014,W.P. Putrajaya,0.0
8218,Female,30-34,2014,Johor,107.0
8219,Female,30-34,2014,Kedah,61.0
8220,Female,30-34,2014,Kelantan,53.0
8221,Female,30-34,2014,Melaka,26.0
8222,Female,30-34,2014,Negeri Sembilan,27.0
8223,Female,30-34,2014,Pulau Pinang,35.0
8224,Female,30-34,2014,Pahang,46.0
8225,Female,30-34,2014,Perak,79.0
8226,Female,30-34,2014,Perlis,6.0
8227,Female,30-34,2014,Sabah,126.0
8228,Female,30-34,2014,Sarawak,66.0
8229,Female,30-34,2014,Selangor,142.0
8230,Female,30-34,2014,Terengganu,42.0
8231,Female,30-34,2014,W.P. Kuala Lumpur,44.0
8232,Female,30-34,2014,W.P. Labuan,3.0
8233,Female,30-34,2014,W.P. Putrajaya,7.0
8234,Female,35-39,2014,Johor,158.0
8235,Female,35-39,2014,Kedah,93.0
8236,Female,35-39,2014,Kelantan,68.0
8237,Female,35-39,2014,Melaka,27.0
8238,Female,35-39,2014,Negeri Sembilan,51.0
8239,Female,35-39,2014,Pulau Pinang,47.0
8240,Female,35-39,2014,Pahang,70.0
8241,Female,35-39,2014,Perak,114.0
8242,Female,35-39,2014,Perlis,9.0
8243,Female,35-39,2014,Sabah,116.0
8244,Female,35-39,2014,Sarawak,91.0
8245,Female,35-39,2014,Selangor,187.0
8246,Female,35-39,2014,Terengganu,48.0
8247,Female,35-39,2014,W.P. Kuala Lumpur,50.0
8248,Female,35-39,2014,W.P. Labuan,2.0
8249,Female,35-39,2014,W.P. Putrajaya,2.0
8250,Female,40-44,2014,Johor,189.0
8251,Female,40-44,2014,Kedah,129.0
8252,Female,40-44,2014,Kelantan,100.0
8253,Female,40-44,2014,Melaka,42.0
8254,Female,40-44,2014,Negeri Sembilan,60.0
8255,Female,40-44,2014,Pulau Pinang,75.0
8256,Female,40-44,2014,Pahang,85.0
8257,Female,40-44,2014,Perak,129.0
8258,Female,40-44,2014,Perlis,20.0
8259,Female,40-44,2014,Sabah,211.0
8260,Female,40-44,2014,Sarawak,128.0
8261,Female,40-44,2014,Selangor,228.0
8262,Female,40-44,2014,Terengganu,82.0
8263,Female,40-44,2014,W.P. Kuala Lumpur,76.0
8264,Female,40-44,2014,W.P. Labuan,7.0
8265,Female,40-44,2014,W.P. Putrajaya,4.0
8266,Female,45-49,2014,Johor,301.0
8267,Female,45-49,2014,Kedah,197.0
8268,Female,45-49,2014,Kelantan,152.0
8269,Female,45-49,2014,Melaka,82.0
8270,Female,45-49,2014,Negeri Sembilan,90.0
8271,Female,45-49,2014,Pulau Pinang,136.0
8272,Female,45-49,2014,Pahang,129.0
8273,Female,45-49,2014,Perak,218.0
8274,Female,45-49,2014,Perlis,22.0
8275,Female,45-49,2014,Sabah,209.0
8276,Female,45-49,2014,Sarawak,175.0
8277,Female,45-49,2014,Selangor,410.0
8278,Female,45-49,2014,Terengganu,122.0
8279,Female,45-49,2014,W.P. Kuala Lumpur,99.0
8280,Female,45-49,2014,W.P. Labuan,6.0
8281,Female,45-49,2014,W.P. Putrajaya,3.0
8282,Female,50-54,2014,Johor,406.0
8283,Female,50-54,2014,Kedah,314.0
8284,Female,50-54,2014,Kelantan,214.0
8285,Female,50-54,2014,Melaka,96.0
8286,Female,50-54,2014,Negeri Sembilan,154.0
8287,Female,50-54,2014,Pulau Pinang,184.0
8288,Female,50-54,2014,Pahang,215.0
8289,Female,50-54,2014,Perak,362.0
8290,Female,50-54,2014,Perlis,40.0
8291,Female,50-54,2014,Sabah,372.0
8292,Female,50-54,2014,Sarawak,254.0
8293,Female,50-54,2014,Selangor,571.0
8294,Female,50-54,2014,Terengganu,168.0
8295,Female,50-54,2014,W.P. Kuala Lumpur,162.0
8296,Female,50-54,2014,W.P. Labuan,5.0
8297,Female,50-54,2014,W.P. Putrajaya,8.0
8298,Female,55-59,2014,Johor,527.0
8299,Female,55-59,2014,Kedah,414.0
8300,Female,55-59,2014,Kelantan,313.0
8301,Female,55-59,2014,Melaka,129.0
8302,Female,55-59,2014,Negeri Sembilan,180.0
8303,Female,55-59,2014,Pulau Pinang,309.0
8304,Female,55-59,2014,Pahang,239.0
8305,Female,55-59,2014,Perak,488.0
8306,Female,55-59,2014,Perlis,52.0
8307,Female,55-59,2014,Sabah,325.0
8308,Female,55-59,2014,Sarawak,311.0
8309,Female,55-59,2014,Selangor,698.0
8310,Female,55-59,2014,Terengganu,199.0
8311,Female,55-59,2014,W.P. Kuala Lumpur,245.0
8312,Female,55-59,2014,W.P. Labuan,7.0
8313,Female,55-59,2014,W.P. Putrajaya,6.0
8314,Female,60-64,2014,Johor,672.0
8315,Female,60-64,2014,Kedah,459.0
8316,Female,60-64,2014,Kelantan,386.0
8317,Female,60-64,2014,Melaka,169.0
8318,Female,60-64,2014,Negeri Sembilan,261.0
8319,Female,60-64,2014,Pulau Pinang,379.0
8320,Female,60-64,2014,Pahang,290.0
8321,Female,60-64,2014,Perak,611.0
8322,Female,60-64,2014,Perlis,56.0
8323,Female,60-64,2014,Sabah,323.0
8324,Female,60-64,2014,Sarawak,376.0
8325,Female,60-64,2014,Selangor,874.0
8326,Female,60-64,2014,Terengganu,234.0
8327,Female,60-64,2014,W.P. Kuala Lumpur,293.0
8328,Female,60-64,2014,W.P. Labuan,10.0
8329,Female,60-64,2014,W.P. Putrajaya,9.0
8330,Female,65-69,2014,Johor,671.0
8331,Female,65-69,2014,Kedah,520.0
8332,Female,65-69,2014,Kelantan,446.0
8333,Female,65-69,2014,Melaka,185.0
8334,Female,65-69,2014,Negeri Sembilan,236.0
8335,Female,65-69,2014,Pulau Pinang,416.0
8336,Female,65-69,2014,Pahang,327.0
8337,Female,65-69,2014,Perak,724.0
8338,Female,65-69,2014,Perlis,70.0
8339,Female,65-69,2014,Sabah,453.0
8340,Female,65-69,2014,Sarawak,526.0
8341,Female,65-69,2014,Selangor,998.0
8342,Female,65-69,2014,Terengganu,286.0
8343,Female,65-69,2014,W.P. Kuala Lumpur,288.0
8344,Female,65-69,2014,W.P. Labuan,18.0
8345,Female,65-69,2014,W.P. Putrajaya,8.0
8346,Female,70-74,2014,Johor,790.0
8347,Female,70-74,2014,Kedah,603.0
8348,Female,70-74,2014,Kelantan,581.0
8349,Female,70-74,2014,Melaka,225.0
8350,Female,70-74,2014,Negeri Sembilan,285.0
8351,Female,70-74,2014,Pulau Pinang,494.0
8352,Female,70-74,2014,Pahang,360.0
8353,Female,70-74,2014,Perak,856.0
8354,Female,70-74,2014,Perlis,92.0
8355,Female,70-74,2014,Sabah,609.0
8356,Female,70-74,2014,Sarawak,569.0
8357,Female,70-74,2014,Selangor,986.0
8358,Female,70-74,2014,Terengganu,342.0
8359,Female,70-74,2014,W.P. Kuala Lumpur,329.0
8360,Female,70-74,2014,W.P. Labuan,10.0
8361,Female,70-74,2014,W.P. Putrajaya,7.0
8362,Female,75-79,2014,Johor,1029.0
8363,Female,75-79,2014,Kedah,887.0
8364,Female,75-79,2014,Kelantan,643.0
8365,Female,75-79,2014,Melaka,306.0
8366,Female,75-79,2014,Negeri Sembilan,448.0
8367,Female,75-79,2014,Pulau Pinang,610.0
8368,Female,75-79,2014,Pahang,446.0
8369,Female,75-79,2014,Perak,1167.0
8370,Female,75-79,2014,Perlis,113.0
8371,Female,75-79,2014,Sabah,610.0
8372,Female,75-79,2014,Sarawak,629.0
8373,Female,75-79,2014,Selangor,1233.0
8374,Female,75-79,2014,Terengganu,471.0
8375,Female,75-79,2014,W.P. Kuala Lumpur,433.0
8376,Female,75-79,2014,W.P. Labuan,10.0
8377,Female,75-79,2014,W.P. Putrajaya,9.0
8378,Female,80-84,2014,Johor,910.0
8379,Female,80-84,2014,Kedah,706.0
8380,Female,80-84,2014,Kelantan,481.0
8381,Female,80-84,2014,Melaka,267.0
8382,Female,80-84,2014,Negeri Sembilan,321.0
8383,Female,80-84,2014,Pulau Pinang,576.0
8384,Female,80-84,2014,Pahang,339.0
8385,Female,80-84,2014,Perak,1128.0
8386,Female,80-84,2014,Perlis,115.0
8387,Female,80-84,2014,Sabah,542.0
8388,Female,80-84,2014,Sarawak,730.0
8389,Female,80-84,2014,Selangor,1158.0
8390,Female,80-84,2014,Terengganu,234.0
8391,Female,80-84,2014,W.P. Kuala Lumpur,390.0
8392,Female,80-84,2014,W.P. Labuan,11.0
8393,Female,80-84,2014,W.P. Putrajaya,4.0
8394,Female,85+,2014,Johor,1166.0
8395,Female,85+,2014,Kedah,918.0
8396,Female,85+,2014,Kelantan,838.0
8397,Female,85+,2014,Melaka,343.0
8398,Female,85+,2014,Negeri Sembilan,447.0
8399,Female,85+,2014,Pulau Pinang,794.0
8400,Female,85+,2014,Pahang,413.0
8401,Female,85+,2014,Perak,1273.0
8402,Female,85+,2014,Perlis,139.0
8403,Female,85+,2014,Sabah,426.0
8404,Female,85+,2014,Sarawak,829.0
8405,Female,85+,2014,Selangor,1441.0
8406,Female,85+,2014,Terengganu,422.0
8407,Female,85+,2014,W.P. Kuala Lumpur,556.0
8408,Female,85+,2014,W.P. Labuan,12.0
8409,Female,85+,2014,W.P. Putrajaya,6.0
8410,Male,Below 1,2015,Johor,255.0
8411,Male,Below 1,2015,Kedah,124.0
8412,Male,Below 1,2015,Kelantan,151.0
8413,Male,Below 1,2015,Melaka,41.0
8414,Male,Below 1,2015,Negeri Sembilan,66.0
8415,Male,Below 1,2015,Pulau Pinang,77.0
8416,Male,Below 1,2015,Pahang,130.0
8417,Male,Below 1,2015,Perak,132.0
8418,Male,Below 1,2015,Perlis,15.0
8419,Male,Below 1,2015,Sabah,320.0
8420,Male,Below 1,2015,Sarawak,128.0
8421,Male,Below 1,2015,Selangor,325.0
8422,Male,Below 1,2015,Terengganu,119.0
8423,Male,Below 1,2015,W.P. Kuala Lumpur,75.0
8424,Male,Below 1,2015,W.P. Labuan,8.0
8425,Male,Below 1,2015,W.P. Putrajaya,12.0
8426,Male,1-4,2015,Johor,49.0
8427,Male,1-4,2015,Kedah,27.0
8428,Male,1-4,2015,Kelantan,34.0
8429,Male,1-4,2015,Melaka,9.0
8430,Male,1-4,2015,Negeri Sembilan,14.0
8431,Male,1-4,2015,Pulau Pinang,13.0
8432,Male,1-4,2015,Pahang,29.0
8433,Male,1-4,2015,Perak,31.0
8434,Male,1-4,2015,Perlis,1.0
8435,Male,1-4,2015,Sabah,78.0
8436,Male,1-4,2015,Sarawak,35.0
8437,Male,1-4,2015,Selangor,75.0
8438,Male,1-4,2015,Terengganu,26.0
8439,Male,1-4,2015,W.P. Kuala Lumpur,19.0
8440,Male,1-4,2015,W.P. Labuan,0.0
8441,Male,1-4,2015,W.P. Putrajaya,2.0
8442,Male,5-9,2015,Johor,37.0
8443,Male,5-9,2015,Kedah,37.0
8444,Male,5-9,2015,Kelantan,24.0
8445,Male,5-9,2015,Melaka,10.0
8446,Male,5-9,2015,Negeri Sembilan,10.0
8447,Male,5-9,2015,Pulau Pinang,8.0
8448,Male,5-9,2015,Pahang,17.0
8449,Male,5-9,2015,Perak,26.0
8450,Male,5-9,2015,Perlis,3.0
8451,Male,5-9,2015,Sabah,58.0
8452,Male,5-9,2015,Sarawak,32.0
8453,Male,5-9,2015,Selangor,64.0
8454,Male,5-9,2015,Terengganu,22.0
8455,Male,5-9,2015,W.P. Kuala Lumpur,7.0
8456,Male,5-9,2015,W.P. Labuan,2.0
8457,Male,5-9,2015,W.P. Putrajaya,2.0
8458,Male,10-14,2015,Johor,58.0
8459,Male,10-14,2015,Kedah,38.0
8460,Male,10-14,2015,Kelantan,47.0
8461,Male,10-14,2015,Melaka,17.0
8462,Male,10-14,2015,Negeri Sembilan,17.0
8463,Male,10-14,2015,Pulau Pinang,19.0
8464,Male,10-14,2015,Pahang,45.0
8465,Male,10-14,2015,Perak,42.0
8466,Male,10-14,2015,Perlis,5.0
8467,Male,10-14,2015,Sabah,69.0
8468,Male,10-14,2015,Sarawak,47.0
8469,Male,10-14,2015,Selangor,79.0
8470,Male,10-14,2015,Terengganu,32.0
8471,Male,10-14,2015,W.P. Kuala Lumpur,11.0
8472,Male,10-14,2015,W.P. Labuan,1.0
8473,Male,10-14,2015,W.P. Putrajaya,1.0
8474,Male,15-19,2015,Johor,205.0
8475,Male,15-19,2015,Kedah,144.0
8476,Male,15-19,2015,Kelantan,132.0
8477,Male,15-19,2015,Melaka,44.0
8478,Male,15-19,2015,Negeri Sembilan,60.0
8479,Male,15-19,2015,Pulau Pinang,73.0
8480,Male,15-19,2015,Pahang,114.0
8481,Male,15-19,2015,Perak,131.0
8482,Male,15-19,2015,Perlis,20.0
8483,Male,15-19,2015,Sabah,100.0
8484,Male,15-19,2015,Sarawak,80.0
8485,Male,15-19,2015,Selangor,214.0
8486,Male,15-19,2015,Terengganu,71.0
8487,Male,15-19,2015,W.P. Kuala Lumpur,48.0
8488,Male,15-19,2015,W.P. Labuan,3.0
8489,Male,15-19,2015,W.P. Putrajaya,2.0
8490,Male,20-24,2015,Johor,229.0
8491,Male,20-24,2015,Kedah,144.0
8492,Male,20-24,2015,Kelantan,142.0
8493,Male,20-24,2015,Melaka,63.0
8494,Male,20-24,2015,Negeri Sembilan,95.0
8495,Male,20-24,2015,Pulau Pinang,80.0
8496,Male,20-24,2015,Pahang,122.0
8497,Male,20-24,2015,Perak,151.0
8498,Male,20-24,2015,Perlis,8.0
8499,Male,20-24,2015,Sabah,138.0
8500,Male,20-24,2015,Sarawak,131.0
8501,Male,20-24,2015,Selangor,261.0
8502,Male,20-24,2015,Terengganu,101.0
8503,Male,20-24,2015,W.P. Kuala Lumpur,63.0
8504,Male,20-24,2015,W.P. Labuan,3.0
8505,Male,20-24,2015,W.P. Putrajaya,3.0
8506,Male,25-29,2015,Johor,180.0
8507,Male,25-29,2015,Kedah,141.0
8508,Male,25-29,2015,Kelantan,112.0
8509,Male,25-29,2015,Melaka,55.0
8510,Male,25-29,2015,Negeri Sembilan,66.0
8511,Male,25-29,2015,Pulau Pinang,60.0
8512,Male,25-29,2015,Pahang,108.0
8513,Male,25-29,2015,Perak,166.0
8514,Male,25-29,2015,Perlis,22.0
8515,Male,25-29,2015,Sabah,199.0
8516,Male,25-29,2015,Sarawak,121.0
8517,Male,25-29,2015,Selangor,281.0
8518,Male,25-29,2015,Terengganu,88.0
8519,Male,25-29,2015,W.P. Kuala Lumpur,88.0
8520,Male,25-29,2015,W.P. Labuan,7.0
8521,Male,25-29,2015,W.P. Putrajaya,2.0
8522,Male,30-34,2015,Johor,271.0
8523,Male,30-34,2015,Kedah,202.0
8524,Male,30-34,2015,Kelantan,127.0
8525,Male,30-34,2015,Melaka,55.0
8526,Male,30-34,2015,Negeri Sembilan,108.0
8527,Male,30-34,2015,Pulau Pinang,98.0
8528,Male,30-34,2015,Pahang,139.0
8529,Male,30-34,2015,Perak,227.0
8530,Male,30-34,2015,Perlis,21.0
8531,Male,30-34,2015,Sabah,245.0
8532,Male,30-34,2015,Sarawak,150.0
8533,Male,30-34,2015,Selangor,343.0
8534,Male,30-34,2015,Terengganu,121.0
8535,Male,30-34,2015,W.P. Kuala Lumpur,90.0
8536,Male,30-34,2015,W.P. Labuan,3.0
8537,Male,30-34,2015,W.P. Putrajaya,5.0
8538,Male,35-39,2015,Johor,352.0
8539,Male,35-39,2015,Kedah,232.0
8540,Male,35-39,2015,Kelantan,183.0
8541,Male,35-39,2015,Melaka,74.0
8542,Male,35-39,2015,Negeri Sembilan,146.0
8543,Male,35-39,2015,Pulau Pinang,116.0
8544,Male,35-39,2015,Pahang,186.0
8545,Male,35-39,2015,Perak,236.0
8546,Male,35-39,2015,Perlis,26.0
8547,Male,35-39,2015,Sabah,248.0
8548,Male,35-39,2015,Sarawak,200.0
8549,Male,35-39,2015,Selangor,452.0
8550,Male,35-39,2015,Terengganu,144.0
8551,Male,35-39,2015,W.P. Kuala Lumpur,127.0
8552,Male,35-39,2015,W.P. Labuan,6.0
8553,Male,35-39,2015,W.P. Putrajaya,4.0
8554,Male,40-44,2015,Johor,453.0
8555,Male,40-44,2015,Kedah,304.0
8556,Male,40-44,2015,Kelantan,242.0
8557,Male,40-44,2015,Melaka,90.0
8558,Male,40-44,2015,Negeri Sembilan,132.0
8559,Male,40-44,2015,Pulau Pinang,175.0
8560,Male,40-44,2015,Pahang,214.0
8561,Male,40-44,2015,Perak,334.0
8562,Male,40-44,2015,Perlis,26.0
8563,Male,40-44,2015,Sabah,303.0
8564,Male,40-44,2015,Sarawak,261.0
8565,Male,40-44,2015,Selangor,596.0
8566,Male,40-44,2015,Terengganu,147.0
8567,Male,40-44,2015,W.P. Kuala Lumpur,158.0
8568,Male,40-44,2015,W.P. Labuan,7.0
8569,Male,40-44,2015,W.P. Putrajaya,2.0
8570,Male,45-49,2015,Johor,581.0
8571,Male,45-49,2015,Kedah,389.0
8572,Male,45-49,2015,Kelantan,315.0
8573,Male,45-49,2015,Melaka,121.0
8574,Male,45-49,2015,Negeri Sembilan,220.0
8575,Male,45-49,2015,Pulau Pinang,295.0
8576,Male,45-49,2015,Pahang,235.0
8577,Male,45-49,2015,Perak,474.0
8578,Male,45-49,2015,Perlis,45.0
8579,Male,45-49,2015,Sabah,434.0
8580,Male,45-49,2015,Sarawak,387.0
8581,Male,45-49,2015,Selangor,799.0
8582,Male,45-49,2015,Terengganu,202.0
8583,Male,45-49,2015,W.P. Kuala Lumpur,239.0
8584,Male,45-49,2015,W.P. Labuan,8.0
8585,Male,45-49,2015,W.P. Putrajaya,9.0
8586,Male,50-54,2015,Johor,885.0
8587,Male,50-54,2015,Kedah,566.0
8588,Male,50-54,2015,Kelantan,416.0
8589,Male,50-54,2015,Melaka,243.0
8590,Male,50-54,2015,Negeri Sembilan,286.0
8591,Male,50-54,2015,Pulau Pinang,401.0
8592,Male,50-54,2015,Pahang,348.0
8593,Male,50-54,2015,Perak,681.0
8594,Male,50-54,2015,Perlis,51.0
8595,Male,50-54,2015,Sabah,607.0
8596,Male,50-54,2015,Sarawak,460.0
8597,Male,50-54,2015,Selangor,1142.0
8598,Male,50-54,2015,Terengganu,270.0
8599,Male,50-54,2015,W.P. Kuala Lumpur,334.0
8600,Male,50-54,2015,W.P. Labuan,6.0
8601,Male,50-54,2015,W.P. Putrajaya,12.0
8602,Male,55-59,2015,Johor,1079.0
8603,Male,55-59,2015,Kedah,712.0
8604,Male,55-59,2015,Kelantan,518.0
8605,Male,55-59,2015,Melaka,253.0
